n,beam_width,avg_gap (%),std_gap,success_rate (%),avg_time (s),max_gap (%)
250,100,4.507936507936508,3.2893546278066332,33.33333333333333,2.3453125,8.571428571428571
250,110,4.158730158730159,3.248194645573193,36.666666666666664,2.49375,8.571428571428571
250,125,4.34920634920635,3.174761900793849,33.33333333333333,2.784375,8.571428571428571
250,150,4.126984126984127,3.1998992173597856,36.666666666666664,3.2901041666666666,7.619047619047619
250,175,4.126984126984127,3.1998992173597856,36.666666666666664,3.7984375,7.619047619047619
250,200,4.095238095238096,3.1792030167350958,36.666666666666664,4.208854166666667,7.619047619047619
250,225,4.158730158730159,3.22952491734248,36.666666666666664,4.728645833333333,7.619047619047619
250,250,4.126984126984127,3.2093338301206638,36.666666666666664,5.221354166666667,7.619047619047619
250,275,3.6507936507936507,3.2537746748459218,43.333333333333336,5.6921875,7.619047619047619
250,300,3.6507936507936507,3.2537746748459218,43.333333333333336,6.155729166666666,7.619047619047619
300,35,4.215686274509805,4.556187304401279,53.333333333333336,1.6604166666666667,10.294117647058824
300,40,4.460784313725491,4.50046988020556,50.0,1.7848958333333333,10.294117647058824
300,60,3.5049019607843146,4.3321381769468,60.0,2.3526041666666666,10.294117647058824
300,85,3.1617647058823537,4.138384405803318,60.0,3.1119791666666665,10.294117647058824
300,110,3.210784313725491,4.208912136016187,60.0,3.777083333333333,10.294117647058824
300,175,2.2794117647058827,3.8034446082623523,73.33333333333333,5.659895833333334,10.294117647058824
300,225,2.2794117647058827,3.8034446082623523,73.33333333333333,7.0578125,10.294117647058824
300,275,2.8431372549019613,4.052946393842037,66.66666666666666,8.5203125,10.294117647058824
400,1,9.385964912280702,6.40591158956483,30.0,1.4567708333333333,16.842105263157894
400,2,6.578947368421054,6.246328561532363,46.666666666666664,1.5401041666666666,14.736842105263158
400,3,7.12280701754386,6.291962853735348,43.333333333333336,1.5807291666666667,14.736842105263158
400,5,6.8771929824561395,6.051385582402835,43.333333333333336,1.7067708333333333,13.157894736842104
400,10,5.5964912280701755,6.024700363170731,53.333333333333336,1.9807291666666667,13.157894736842104
400,25,3.8245614035087723,5.4271526458906125,66.66666666666666,2.8213541666666666,12.631578947368421
400,35,3.5263157894736845,5.396811753308277,70.0,3.384375,12.631578947368421
400,40,3.5263157894736845,5.396811753308277,70.0,3.6416666666666666,12.631578947368421
400,50,3.3859649122807016,5.183045257468475,70.0,4.129166666666666,12.631578947368421
400,60,3.4210526315789473,5.238098236019816,70.0,4.622395833333333,12.631578947368421
400,75,3.017543859649123,5.011405888692813,73.33333333333333,5.438020833333334,12.105263157894736
400,85,2.9824561403508776,4.952840074909862,73.33333333333333,6.0046875,12.105263157894736
400,100,2.9824561403508776,4.952840074909862,73.33333333333333,7.013020833333333,12.105263157894736
400,110,3.017543859649123,5.0169304004814395,73.33333333333333,7.5171875,12.105263157894736
400,125,2.982456140350877,4.9565672848252245,73.33333333333333,8.397916666666667,12.105263157894736
400,150,3.333333333333334,5.103424037218803,70.0,9.641145833333333,12.105263157894736
400,175,2.9122807017543857,4.844265981165339,73.33333333333333,11.1328125,12.631578947368421
400,200,3.368421052631579,5.170410879333141,70.0,12.257291666666667,13.157894736842104
400,225,3.3508771929824563,5.134359720391728,70.0,13.408854166666666,13.157894736842104
400,250,3.368421052631579,5.161473874554638,70.0,14.616145833333333,13.157894736842104
400,275,3.017543859649123,5.026124426105197,73.33333333333333,16.36875,13.157894736842104
