n,instance_id,base_bw,buffer_pct,test_bw,optimal,fl_dp_obj,fl_final_obj,fl_time_dp,fl_time_ls,fl_time_total,fl_ls_iters,fl_unique_optima,success
300,28,169,0.15,194,272,272.0,272,207.546875,6.109375,213.65625,7.216494845360825,98,1
300,29,169,0.15,194,272,250.0,272,236.78125,7.46875,244.25,8.010309278350515,123,1
400,0,93,0.15,107,380,330.0,380,78.421875,6.703125,85.125,8.644859813084112,76,1
400,1,93,0.15,107,380,348.0,380,141.640625,10.15625,151.796875,12.242990654205608,54,1
400,2,93,0.15,107,380,354.0,380,145.8125,7.828125,153.640625,9.672897196261681,55,1
400,3,93,0.15,107,380,352.0,380,143.640625,9.515625,153.15625,11.514018691588785,48,1
400,4,93,0.15,107,380,364.0,380,146.953125,7.640625,154.59375,11.598130841121495,51,1
400,5,93,0.15,107,380,380.0,380,129.3125,2.484375,131.796875,9.0,54,1
400,6,93,0.15,107,380,354.0,380,55.59375,3.15625,58.75,11.990654205607477,50,1
400,7,93,0.15,107,380,356.0,380,59.40625,3.796875,63.203125,10.990654205607477,53,1
400,8,93,0.15,107,380,352.0,380,60.34375,3.515625,63.859375,11.57943925233645,53,1
400,9,93,0.15,107,380,374.0,380,58.84375,5.96875,64.8125,10.327102803738319,51,1
400,10,93,0.15,107,380,366.0,380,98.640625,2.75,101.390625,9.91588785046729,54,1
400,11,93,0.15,107,380,366.0,380,57.015625,3.03125,60.046875,10.261682242990654,50,1
400,12,93,0.15,107,380,330.0,344,57.015625,2.328125,59.34375,8.542056074766355,77,0
400,13,93,0.15,107,380,380.0,380,56.609375,2.609375,59.21875,8.981308411214954,53,1
400,14,93,0.15,107,380,338.0,380,56.859375,3.890625,60.75,14.19626168224299,59,1
400,15,93,0.15,107,380,338.0,380,56.859375,3.609375,60.46875,12.401869158878505,61,1
400,16,93,0.15,107,380,334.0,380,56.3125,2.40625,58.71875,8.046728971962617,85,1
400,17,93,0.15,107,380,362.0,380,56.71875,2.921875,59.640625,10.411214953271028,52,1
400,18,93,0.15,107,380,354.0,380,55.84375,2.875,58.71875,11.11214953271028,53,1
400,19,93,0.15,107,380,336.0,380,64.46875,2.4375,66.90625,8.663551401869158,73,1
400,20,93,0.15,107,380,336.0,380,56.375,2.203125,58.578125,8.037383177570094,77,1
400,21,93,0.15,107,380,330.0,380,56.390625,2.484375,58.875,9.0,77,1
400,22,93,0.15,107,380,356.0,380,56.15625,3.40625,59.5625,11.588785046728972,53,1
400,23,93,0.15,107,380,338.0,380,57.15625,2.375,59.53125,8.130841121495328,61,1
400,24,93,0.15,107,380,330.0,380,56.609375,2.328125,58.9375,8.476635514018692,64,1
400,25,93,0.15,107,380,334.0,380,55.859375,2.40625,58.265625,8.373831775700934,79,1
400,26,93,0.15,107,380,366.0,380,56.140625,3.34375,59.484375,10.271028037383177,53,1
400,27,93,0.15,107,380,338.0,380,56.421875,2.234375,58.65625,7.429906542056075,96,1
400,28,93,0.15,107,380,354.0,380,56.0625,3.515625,59.578125,10.738317757009346,55,1
400,29,93,0.15,107,380,354.0,380,56.59375,3.15625,59.75,12.448598130841122,48,1
500,0,105,0.15,121,462,396.0,406,99.375,3.78125,103.15625,8.892561983471074,98,0
500,1,105,0.15,121,462,454.0,462,119.109375,4.8125,123.921875,9.652892561983471,62,1
500,2,105,0.15,121,462,392.0,462,117.1875,4.953125,122.140625,10.231404958677686,80,1
500,3,105,0.15,121,462,404.0,462,113.515625,3.6875,117.203125,8.355371900826446,91,1
500,4,105,0.15,121,462,444.0,462,103.0,4.515625,107.515625,10.859504132231406,60,1
500,5,105,0.15,121,462,400.0,462,106.5,4.078125,110.578125,9.363636363636363,76,1
500,6,105,0.15,121,462,404.0,462,100.984375,4.625,105.609375,9.198347107438016,68,1
500,7,105,0.15,121,462,434.0,462,101.484375,5.046875,106.53125,11.900826446280991,60,1
500,8,105,0.15,121,462,400.0,408,101.84375,4.1875,106.03125,9.24793388429752,89,0
500,9,105,0.15,121,462,392.0,462,100.890625,4.46875,105.359375,9.49586776859504,66,1
500,10,105,0.15,121,462,404.0,462,100.75,4.421875,105.171875,11.115702479338843,68,1
500,11,105,0.15,121,462,448.0,462,99.84375,4.921875,104.765625,10.396694214876034,60,1
500,12,105,0.15,121,462,462.0,462,161.390625,5.5625,166.953125,9.388429752066116,60,1
500,13,105,0.15,121,462,394.0,462,117.90625,5.046875,122.953125,9.611570247933884,89,1
500,14,105,0.15,121,462,400.0,462,115.703125,4.984375,120.6875,9.115702479338843,85,1
500,15,105,0.15,121,462,462.0,462,273.90625,12.0,285.90625,9.37190082644628,62,1
500,16,105,0.15,121,462,396.0,462,160.953125,4.265625,165.21875,8.272727272727273,91,1
500,17,105,0.15,121,462,400.0,462,100.84375,3.921875,104.765625,8.96694214876033,77,1
500,18,105,0.15,121,462,402.0,462,102.0,4.0625,106.0625,9.15702479338843,76,1
500,19,105,0.15,121,462,462.0,462,103.25,3.875,107.125,8.62809917355372,61,1
500,20,105,0.15,121,462,448.0,462,100.671875,4.984375,105.65625,10.760330578512397,60,1
500,21,105,0.15,121,462,404.0,462,100.609375,6.46875,107.078125,17.074380165289256,60,1
500,22,105,0.15,121,462,400.0,400,100.59375,3.40625,104.0,7.628099173553719,77,0
500,23,105,0.15,121,462,400.0,462,99.859375,3.6875,103.546875,8.008264462809917,88,1
500,24,105,0.15,121,462,426.0,462,100.75,5.15625,105.90625,12.611570247933884,60,1
500,25,105,0.15,121,462,462.0,462,100.546875,4.078125,104.625,9.50413223140496,60,1
500,26,105,0.15,121,462,420.0,462,100.515625,5.546875,106.0625,12.809917355371901,60,1
500,27,105,0.15,121,462,450.0,462,100.078125,5.5625,105.640625,11.190082644628099,58,1
500,28,105,0.15,121,462,398.0,462,101.203125,3.578125,104.78125,8.082644628099173,81,1
500,29,105,0.15,121,462,406.0,462,100.59375,6.4375,107.03125,15.52892561983471,61,1
600,0,126,0.15,145,552,526.0,552,187.078125,8.109375,195.1875,12.593103448275862,68,1
600,1,126,0.15,145,552,516.0,552,188.9375,10.828125,199.765625,15.186206896551724,73,1
600,2,126,0.15,145,552,552.0,552,210.078125,7.21875,217.296875,10.662068965517241,69,1
600,3,126,0.15,145,552,470.0,552,205.09375,6.6875,211.78125,8.986206896551725,86,1
600,4,126,0.15,145,552,496.0,552,211.21875,12.875,224.09375,18.393103448275863,71,1
600,5,126,0.15,145,552,530.0,552,209.28125,10.203125,219.484375,11.406896551724138,74,1
600,6,126,0.15,145,552,468.0,552,209.203125,8.375,217.578125,9.937931034482759,104,1
600,7,126,0.15,145,552,468.0,552,199.828125,7.203125,207.03125,10.048275862068966,96,1
600,8,126,0.15,145,552,516.0,552,215.84375,12.75,228.59375,14.83448275862069,71,1
600,9,126,0.15,145,552,476.0,552,210.265625,7.21875,217.484375,9.358620689655172,86,1
600,10,126,0.15,145,552,518.0,552,216.140625,10.015625,226.15625,14.675862068965516,72,1
600,11,126,0.15,145,552,480.0,552,205.125,7.8125,212.9375,10.324137931034484,95,1
600,12,126,0.15,145,552,474.0,552,205.296875,8.53125,213.828125,9.806896551724138,96,1
600,13,126,0.15,145,552,462.0,552,209.46875,7.125,216.59375,9.641379310344828,92,1
600,14,126,0.15,145,552,476.0,552,214.265625,8.640625,222.90625,10.50344827586207,96,1
600,15,126,0.15,145,552,486.0,552,221.328125,11.375,232.703125,20.351724137931033,72,1
600,16,126,0.15,145,552,508.0,552,237.03125,11.21875,248.25,14.875862068965517,73,1
600,17,126,0.15,145,552,552.0,552,254.578125,7.578125,262.15625,10.689655172413794,71,1
600,18,126,0.15,145,552,472.0,552,220.140625,7.671875,227.8125,9.855172413793104,100,1
600,19,126,0.15,145,552,470.0,552,217.421875,7.359375,224.78125,9.717241379310344,96,1
600,20,126,0.15,145,552,552.0,552,214.75,8.375,223.125,9.420689655172414,73,1
600,21,126,0.15,145,552,520.0,552,214.625,10.375,225.0,13.413793103448276,73,1
600,22,126,0.15,145,552,524.0,552,219.40625,12.59375,232.0,13.124137931034483,71,1
600,23,126,0.15,145,552,552.0,552,203.765625,7.078125,210.84375,10.082758620689654,73,1
600,24,126,0.15,145,552,540.0,552,211.796875,8.65625,220.453125,11.6,69,1
600,25,126,0.15,145,552,474.0,552,215.71875,16.890625,232.609375,19.889655172413793,73,1
600,26,126,0.15,145,552,486.0,552,222.984375,9.609375,232.59375,10.786206896551723,100,1
600,27,126,0.15,145,552,468.0,552,222.109375,8.90625,231.015625,8.986206896551725,102,1
600,28,126,0.15,145,552,552.0,552,214.078125,10.734375,224.8125,10.227586206896552,72,1
600,29,126,0.15,145,552,530.0,552,224.6875,9.921875,234.609375,12.586206896551724,74,1
300,0,169,0.2,203,272,246.0,272,125.71875,3.21875,128.9375,7.394088669950739,121,1
300,1,169,0.2,203,272,266.0,272,122.046875,2.84375,124.890625,8.35960591133005,103,1
300,2,169,0.2,203,272,256.0,272,116.703125,3.171875,119.875,9.428571428571429,101,1
300,3,169,0.2,203,272,260.0,272,127.4375,4.859375,132.296875,9.714285714285714,102,1
300,4,169,0.2,203,272,272.0,272,115.0,2.84375,117.84375,7.748768472906404,103,1
300,5,169,0.2,203,272,248.0,272,112.796875,2.9375,115.734375,7.822660098522167,133,1
300,6,169,0.2,203,272,248.0,272,125.8125,3.265625,129.078125,7.246305418719212,123,1
300,7,169,0.2,203,272,256.0,272,127.640625,4.21875,131.859375,11.605911330049262,101,1
300,8,169,0.2,203,272,248.0,272,118.140625,2.953125,121.09375,7.704433497536946,110,1
300,9,169,0.2,203,272,272.0,272,139.125,3.390625,142.515625,8.216748768472906,100,1
300,10,169,0.2,203,272,262.0,272,126.953125,3.3125,130.265625,9.32512315270936,101,1
300,11,169,0.2,203,272,248.0,272,132.046875,2.8125,134.859375,7.113300492610837,145,1
300,12,169,0.2,203,272,254.0,272,126.125,4.75,130.875,10.330049261083744,102,1
300,13,169,0.2,203,272,272.0,272,131.359375,3.90625,135.265625,8.295566502463053,100,1
300,14,169,0.2,203,272,244.0,272,127.328125,3.265625,130.59375,8.423645320197044,143,1
300,15,169,0.2,203,272,272.0,272,129.796875,3.09375,132.890625,7.990147783251231,98,1
300,16,169,0.2,203,272,242.0,272,130.75,2.90625,133.65625,7.512315270935961,141,1
300,17,169,0.2,203,272,264.0,272,130.53125,3.875,134.40625,8.492610837438423,101,1
300,18,169,0.2,203,272,272.0,272,124.921875,3.125,128.046875,7.931034482758621,102,1
300,19,169,0.2,203,272,272.0,272,134.90625,4.015625,138.921875,7.9507389162561575,102,1
300,20,169,0.2,203,272,256.0,272,126.296875,3.75,130.046875,9.532019704433498,106,1
300,21,169,0.2,203,272,260.0,272,130.703125,4.75,135.453125,9.866995073891626,99,1
300,22,169,0.2,203,272,272.0,272,125.421875,3.265625,128.6875,8.389162561576354,101,1
300,23,169,0.2,203,272,244.0,250,128.734375,2.859375,131.59375,7.187192118226601,137,0
300,24,169,0.2,203,272,244.0,272,123.625,3.421875,127.046875,7.753694581280788,125,1
300,25,169,0.2,203,272,246.0,272,121.03125,2.765625,123.796875,7.088669950738916,138,1
300,26,169,0.2,203,272,256.0,272,132.75,4.09375,136.84375,10.0,101,1
300,27,169,0.2,203,272,272.0,272,136.109375,3.078125,139.1875,8.339901477832512,101,1
300,28,169,0.2,203,272,272.0,272,122.359375,3.015625,125.375,7.674876847290641,102,1
300,29,169,0.2,203,272,252.0,272,130.5625,3.375,133.9375,8.014778325123153,113,1
400,0,93,0.2,112,380,334.0,380,68.25,2.703125,70.953125,8.3125,84,1
400,1,93,0.2,112,380,356.0,380,69.609375,3.796875,73.40625,11.026785714285714,54,1
400,2,93,0.2,112,380,350.0,380,69.734375,4.375,74.109375,12.491071428571429,54,1
400,3,93,0.2,112,380,352.0,380,66.578125,4.21875,70.796875,11.776785714285714,52,1
400,4,93,0.2,112,380,360.0,380,68.71875,3.328125,72.046875,10.696428571428571,57,1
400,5,93,0.2,112,380,380.0,380,71.5625,2.84375,74.40625,8.169642857142858,56,1
400,6,93,0.2,112,380,354.0,380,70.03125,3.515625,73.546875,12.339285714285714,54,1
400,7,93,0.2,112,380,350.0,380,69.71875,4.0,73.71875,11.919642857142858,59,1
400,8,93,0.2,112,380,350.0,380,66.0625,4.390625,70.453125,12.053571428571429,55,1
400,9,93,0.2,112,380,374.0,380,71.59375,3.6875,75.28125,10.803571428571429,52,1
400,10,93,0.2,112,380,366.0,380,69.015625,3.078125,72.09375,9.883928571428571,54,1
400,11,93,0.2,112,380,366.0,380,66.84375,3.375,70.21875,9.419642857142858,54,1
400,12,93,0.2,112,380,328.0,380,70.46875,3.234375,73.703125,8.705357142857142,74,1
400,13,93,0.2,112,380,380.0,380,71.140625,3.359375,74.5,9.598214285714286,54,1
400,14,93,0.2,112,380,338.0,380,69.6875,4.421875,74.109375,14.419642857142858,60,1
400,15,93,0.2,112,380,338.0,380,73.421875,4.921875,78.34375,12.625,64,1
400,16,93,0.2,112,380,334.0,380,64.796875,2.640625,67.4375,7.607142857142857,103,1
400,17,93,0.2,112,380,362.0,380,64.171875,3.359375,67.53125,10.205357142857142,57,1
400,18,93,0.2,112,380,354.0,380,68.28125,4.015625,72.296875,10.6875,56,1
400,19,93,0.2,112,380,336.0,380,71.265625,2.984375,74.25,10.303571428571429,73,1
400,20,93,0.2,112,380,336.0,380,67.59375,3.421875,71.015625,7.892857142857143,81,1
400,21,93,0.2,112,380,330.0,380,69.21875,2.890625,72.109375,8.910714285714286,81,1
400,22,93,0.2,112,380,356.0,380,68.015625,4.125,72.140625,11.071428571428571,57,1
400,23,93,0.2,112,380,338.0,380,68.296875,2.671875,70.96875,8.1875,64,1
400,24,93,0.2,112,380,330.0,380,67.765625,2.65625,70.421875,7.991071428571429,74,1
400,25,93,0.2,112,380,334.0,336,77.375,2.5625,79.9375,7.821428571428571,79,0
400,26,93,0.2,112,380,366.0,380,69.046875,3.40625,72.453125,10.955357142857142,56,1
400,27,93,0.2,112,380,338.0,380,70.328125,2.5,72.828125,7.5625,101,1
400,28,93,0.2,112,380,358.0,380,75.671875,3.453125,79.125,9.642857142857142,54,1
400,29,93,0.2,112,380,358.0,380,79.453125,3.203125,82.65625,11.142857142857142,53,1
500,0,105,0.2,126,462,396.0,404,131.046875,5.078125,136.125,9.261904761904763,90,0
500,1,105,0.2,126,462,454.0,462,132.65625,5.3125,137.96875,10.61111111111111,60,1
500,2,105,0.2,126,462,394.0,462,130.359375,5.65625,136.015625,10.801587301587302,73,1
500,3,105,0.2,126,462,404.0,462,128.0625,5.46875,133.53125,8.38888888888889,95,1
500,4,105,0.2,126,462,444.0,462,143.328125,5.546875,148.875,10.198412698412698,63,1
500,5,105,0.2,126,462,400.0,462,132.90625,5.5625,138.46875,9.793650793650794,82,1
500,6,105,0.2,126,462,404.0,462,115.65625,5.03125,120.6875,9.420634920634921,72,1
500,7,105,0.2,126,462,434.0,462,129.578125,5.171875,134.75,11.515873015873016,62,1
500,8,105,0.2,126,462,398.0,414,116.96875,4.484375,121.453125,9.11111111111111,89,0
500,9,105,0.2,126,462,394.0,462,111.078125,4.8125,115.890625,9.555555555555555,76,1
500,10,105,0.2,126,462,406.0,462,114.078125,5.75,119.828125,12.761904761904763,69,1
500,11,105,0.2,126,462,448.0,462,109.640625,5.21875,114.859375,9.96031746031746,61,1
500,12,105,0.2,126,462,462.0,462,110.96875,4.390625,115.359375,9.626984126984127,61,1
500,13,105,0.2,126,462,394.0,462,118.078125,4.96875,123.046875,10.031746031746032,89,1
500,14,105,0.2,126,462,400.0,462,115.765625,4.859375,120.625,9.452380952380953,91,1
500,15,105,0.2,126,462,462.0,462,119.84375,4.4375,124.28125,10.436507936507937,61,1
500,16,105,0.2,126,462,396.0,462,122.09375,4.90625,127.0,9.174603174603174,93,1
500,17,105,0.2,126,462,400.0,462,114.796875,4.46875,119.265625,8.65079365079365,81,1
500,18,105,0.2,126,462,402.0,462,119.28125,4.546875,123.828125,8.976190476190476,80,1
500,19,105,0.2,126,462,462.0,462,131.09375,5.578125,136.671875,9.015873015873016,61,1
500,20,105,0.2,126,462,440.0,462,124.96875,8.15625,133.125,11.325396825396826,62,1
500,21,105,0.2,126,462,398.0,462,129.5,4.671875,134.171875,9.865079365079366,102,1
500,22,105,0.2,126,462,400.0,462,130.296875,4.96875,135.265625,8.126984126984127,77,1
500,23,105,0.2,126,462,400.0,462,125.53125,4.46875,130.0,8.76984126984127,91,1
500,24,105,0.2,126,462,430.0,462,118.515625,5.734375,124.25,12.071428571428571,63,1
500,25,105,0.2,126,462,462.0,462,116.828125,5.109375,121.9375,9.976190476190476,60,1
500,26,105,0.2,126,462,400.0,462,118.703125,4.421875,123.125,8.777777777777779,94,1
500,27,105,0.2,126,462,444.0,462,114.34375,5.203125,119.546875,10.285714285714286,63,1
500,28,105,0.2,126,462,406.0,462,119.984375,5.34375,125.328125,9.436507936507937,90,1
500,29,105,0.2,126,462,404.0,462,125.71875,8.03125,133.75,16.11111111111111,69,1
600,0,126,0.2,151,552,534.0,552,245.109375,7.203125,252.3125,11.271523178807946,76,1
600,1,126,0.2,151,552,518.0,552,210.875,9.875,220.75,13.860927152317881,77,1
600,2,126,0.2,151,552,552.0,552,209.53125,9.109375,218.640625,11.052980132450331,73,1
600,3,126,0.2,151,552,476.0,552,208.140625,8.078125,216.21875,10.496688741721854,96,1
600,4,126,0.2,151,552,496.0,552,328.75,35.125,363.875,18.072847682119207,72,1
600,5,126,0.2,151,552,530.0,552,297.609375,10.15625,307.765625,12.132450331125828,73,1
600,6,126,0.2,151,552,468.0,474,249.875,7.0625,256.9375,10.834437086092715,101,0
600,7,126,0.2,151,552,466.0,552,204.828125,7.78125,212.609375,10.357615894039736,106,1
600,8,126,0.2,151,552,534.0,552,204.953125,7.609375,212.5625,11.794701986754967,76,1
600,9,126,0.2,151,552,476.0,552,203.21875,6.90625,210.125,8.960264900662251,92,1
600,10,126,0.2,151,552,518.0,552,201.453125,9.015625,210.46875,14.37748344370861,77,1
600,11,126,0.2,151,552,478.0,552,201.921875,7.8125,209.734375,10.185430463576159,94,1
600,12,126,0.2,151,552,474.0,480,206.859375,6.4375,213.296875,9.218543046357615,101,0
600,13,126,0.2,151,552,462.0,552,202.859375,8.171875,211.03125,11.6158940397351,95,1
600,14,126,0.2,151,552,476.0,552,204.765625,7.359375,212.125,9.940397350993377,99,1
600,15,126,0.2,151,552,486.0,552,201.796875,11.390625,213.1875,20.655629139072847,73,1
600,16,126,0.2,151,552,508.0,552,202.40625,8.859375,211.265625,15.158940397350994,77,1
600,17,126,0.2,151,552,552.0,552,201.515625,7.578125,209.09375,11.3841059602649,68,1
600,18,126,0.2,151,552,468.0,552,204.828125,7.25,212.078125,10.649006622516556,101,1
600,19,126,0.2,151,552,470.0,552,203.28125,6.953125,210.234375,9.788079470198676,97,1
600,20,126,0.2,151,552,552.0,552,201.90625,7.640625,209.546875,9.675496688741722,76,1
600,21,126,0.2,151,552,520.0,552,201.75,8.9375,210.6875,12.205298013245033,77,1
600,22,126,0.2,151,552,524.0,552,202.203125,11.078125,213.28125,14.56953642384106,73,1
600,23,126,0.2,151,552,552.0,552,201.765625,6.828125,208.59375,9.47682119205298,77,1
600,24,126,0.2,151,552,540.0,552,202.90625,8.015625,210.921875,11.019867549668874,72,1
600,25,126,0.2,151,552,476.0,552,203.140625,15.421875,218.5625,21.13907284768212,74,1
600,26,126,0.2,151,552,486.0,552,213.0625,7.265625,220.328125,9.801324503311259,106,1
600,27,126,0.2,151,552,514.0,552,202.28125,9.765625,212.046875,13.774834437086092,76,1
600,28,126,0.2,151,552,552.0,552,202.0625,7.734375,209.796875,10.708609271523178,74,1
600,29,126,0.2,151,552,530.0,552,204.921875,9.703125,214.625,12.668874172185431,77,1
300,0,169,0.25,211,272,246.0,272,140.53125,3.859375,144.390625,7.274881516587678,130,1
300,1,169,0.25,211,272,266.0,272,123.1875,2.703125,125.890625,8.028436018957345,107,1
300,2,169,0.25,211,272,256.0,272,119.515625,3.296875,122.8125,10.161137440758294,102,1
300,3,169,0.25,211,272,260.0,272,118.625,4.015625,122.640625,10.085308056872037,104,1
300,4,169,0.25,211,272,272.0,272,119.0625,3.046875,122.109375,8.350710900473933,106,1
300,5,169,0.25,211,272,248.0,272,117.6875,2.90625,120.59375,7.488151658767772,137,1
300,6,169,0.25,211,272,248.0,272,119.015625,2.796875,121.8125,7.876777251184834,130,1
300,7,169,0.25,211,272,252.0,272,116.765625,4.21875,120.984375,12.492890995260664,111,1
300,8,169,0.25,211,272,248.0,272,118.09375,2.84375,120.9375,7.630331753554502,116,1
300,9,169,0.25,211,272,272.0,272,118.171875,2.875,121.046875,7.687203791469194,105,1
300,10,169,0.25,211,272,262.0,272,118.234375,3.015625,121.25,9.393364928909953,106,1
300,11,169,0.25,211,272,248.0,272,117.53125,2.734375,120.265625,7.279620853080568,136,1
300,12,169,0.25,211,272,254.0,272,116.96875,4.265625,121.234375,10.066350710900474,109,1
300,13,169,0.25,211,272,272.0,272,118.5625,3.5,122.0625,8.587677725118484,100,1
300,14,169,0.25,211,272,246.0,272,116.203125,2.90625,119.109375,8.14218009478673,132,1
300,15,169,0.25,211,272,272.0,272,117.515625,2.875,120.390625,7.971563981042654,103,1
300,16,169,0.25,211,272,242.0,248,117.578125,2.671875,120.25,7.654028436018957,147,0
300,17,169,0.25,211,272,264.0,272,117.4375,2.96875,120.40625,8.222748815165877,107,1
300,18,169,0.25,211,272,272.0,272,117.15625,2.890625,120.046875,8.075829383886257,105,1
300,19,169,0.25,211,272,272.0,272,118.359375,2.734375,121.09375,7.37914691943128,106,1
300,20,169,0.25,211,272,264.0,272,117.734375,3.171875,120.90625,9.156398104265403,106,1
300,21,169,0.25,211,272,260.0,272,117.53125,3.8125,121.34375,9.834123222748815,105,1
300,22,169,0.25,211,272,272.0,272,116.9375,3.015625,119.953125,8.161137440758294,102,1
300,23,169,0.25,211,272,244.0,272,119.171875,2.765625,121.9375,7.37914691943128,147,1
300,24,169,0.25,211,272,244.0,272,117.265625,2.71875,119.984375,7.289099526066351,131,1
300,25,169,0.25,211,272,246.0,272,118.40625,2.796875,121.203125,7.218009478672986,143,1
300,26,169,0.25,211,272,256.0,272,117.828125,4.078125,121.90625,9.246445497630331,106,1
300,27,169,0.25,211,272,272.0,272,118.875,2.984375,121.859375,8.554502369668246,105,1
300,28,169,0.25,211,272,272.0,272,118.671875,2.859375,121.53125,7.947867298578199,105,1
300,29,169,0.25,211,272,252.0,272,118.09375,2.765625,120.859375,7.440758293838862,116,1
400,0,93,0.25,116,380,334.0,380,64.921875,2.671875,67.59375,8.517241379310345,85,1
400,1,93,0.25,116,380,340.0,380,67.8125,4.453125,72.265625,13.327586206896552,58,1
400,2,93,0.25,116,380,350.0,380,65.1875,3.75,68.9375,11.870689655172415,58,1
400,3,93,0.25,116,380,352.0,380,66.421875,3.328125,69.75,11.681034482758621,58,1
400,4,93,0.25,116,380,360.0,380,65.78125,3.65625,69.4375,12.431034482758621,56,1
400,5,93,0.25,116,380,380.0,380,65.1875,2.75,67.9375,8.827586206896552,56,1
400,6,93,0.25,116,380,354.0,380,65.75,3.40625,69.15625,12.310344827586206,56,1
400,7,93,0.25,116,380,370.0,380,65.5625,3.046875,68.609375,8.913793103448276,59,1
400,8,93,0.25,116,380,348.0,380,67.125,3.75,70.875,12.051724137931034,58,1
400,9,93,0.25,116,380,374.0,380,66.265625,2.953125,69.21875,9.448275862068966,58,1
400,10,93,0.25,116,380,366.0,380,65.671875,2.78125,68.453125,9.405172413793103,58,1
400,11,93,0.25,116,380,366.0,380,65.421875,3.421875,68.84375,10.241379310344827,54,1
400,12,93,0.25,116,380,328.0,380,65.84375,2.96875,68.8125,8.681034482758621,74,1
400,13,93,0.25,116,380,380.0,380,64.84375,3.515625,68.359375,8.810344827586206,56,1
400,14,93,0.25,116,380,338.0,380,65.625,4.5625,70.1875,14.810344827586206,61,1
400,15,93,0.25,116,380,338.0,380,65.6875,4.234375,69.921875,12.568965517241379,63,1
400,16,93,0.25,116,380,334.0,380,65.546875,2.53125,68.078125,8.525862068965518,107,1
400,17,93,0.25,116,380,362.0,380,65.359375,3.40625,68.765625,10.612068965517242,57,1
400,18,93,0.25,116,380,354.0,380,66.078125,2.9375,69.015625,10.517241379310345,59,1
400,19,93,0.25,116,380,336.0,380,65.28125,2.734375,68.015625,9.206896551724139,76,1
400,20,93,0.25,116,380,336.0,380,65.671875,2.578125,68.25,7.586206896551724,80,1
400,21,93,0.25,116,380,334.0,380,65.21875,2.671875,67.890625,8.448275862068966,74,1
400,22,93,0.25,116,380,356.0,380,65.578125,3.78125,69.359375,10.741379310344827,58,1
400,23,93,0.25,116,380,338.0,380,66.125,2.828125,68.953125,8.560344827586206,64,1
400,24,93,0.25,116,380,330.0,336,65.359375,2.953125,68.3125,8.46551724137931,76,0
400,25,93,0.25,116,380,334.0,380,65.875,2.640625,68.515625,8.172413793103448,85,1
400,26,93,0.25,116,380,366.0,380,65.4375,3.921875,69.359375,10.241379310344827,59,1
400,27,93,0.25,116,380,338.0,342,66.125,2.515625,68.640625,7.517241379310345,105,0
400,28,93,0.25,116,380,366.0,380,65.21875,2.90625,68.125,9.620689655172415,56,1
400,29,93,0.25,116,380,358.0,380,65.90625,3.21875,69.125,11.491379310344827,56,1
500,0,105,0.25,131,462,396.0,400,116.96875,4.234375,121.203125,8.702290076335878,97,0
500,1,105,0.25,131,462,454.0,462,116.203125,4.59375,120.796875,9.610687022900763,66,1
500,2,105,0.25,131,462,396.0,462,116.25,5.765625,122.015625,11.34351145038168,78,1
500,3,105,0.25,131,462,410.0,462,117.046875,6.5625,123.609375,16.17557251908397,66,1
500,4,105,0.25,131,462,444.0,462,116.71875,4.578125,121.296875,10.374045801526718,65,1
500,5,105,0.25,131,462,400.0,462,115.859375,3.84375,119.703125,8.129770992366412,89,1
500,6,105,0.25,131,462,400.0,462,116.234375,5.3125,121.546875,10.450381679389313,69,1
500,7,105,0.25,131,462,434.0,462,116.109375,5.15625,121.265625,11.610687022900763,65,1
500,8,105,0.25,131,462,400.0,410,118.71875,4.375,123.09375,9.236641221374045,95,0
500,9,105,0.25,131,462,394.0,462,116.296875,4.578125,120.875,9.954198473282442,90,1
500,10,105,0.25,131,462,406.0,462,118.890625,5.578125,124.46875,12.427480916030534,71,1
500,11,105,0.25,131,462,448.0,462,117.40625,5.21875,122.625,10.091603053435115,67,1
500,12,105,0.25,131,462,462.0,462,116.046875,4.828125,120.875,9.572519083969466,64,1
500,13,105,0.25,131,462,394.0,462,116.984375,4.953125,121.9375,10.01526717557252,97,1
500,14,105,0.25,131,462,402.0,462,116.578125,4.859375,121.4375,10.061068702290076,87,1
500,15,105,0.25,131,462,462.0,462,116.21875,4.875,121.09375,10.755725190839694,59,1
500,16,105,0.25,131,462,396.0,462,116.703125,4.796875,121.5,9.51908396946565,98,1
500,17,105,0.25,131,462,400.0,406,115.046875,4.140625,119.1875,8.740458015267176,84,0
500,18,105,0.25,131,462,402.0,462,117.5,4.703125,122.203125,9.396946564885496,81,1
500,19,105,0.25,131,462,462.0,462,115.796875,4.59375,120.390625,9.351145038167939,64,1
500,20,105,0.25,131,462,440.0,462,115.515625,6.265625,121.78125,12.01526717557252,63,1
500,21,105,0.25,131,462,398.0,462,116.625,4.3125,120.9375,9.282442748091603,107,1
500,22,105,0.25,131,462,400.0,462,115.65625,4.328125,119.984375,8.564885496183207,81,1
500,23,105,0.25,131,462,400.0,462,116.0,4.15625,120.15625,8.587786259541986,93,1
500,24,105,0.25,131,462,416.0,462,118.15625,6.0,124.15625,15.465648854961833,64,1
500,25,105,0.25,131,462,462.0,462,116.15625,4.984375,121.140625,10.16793893129771,65,1
500,26,105,0.25,131,462,412.0,462,116.390625,6.0,122.390625,16.251908396946565,66,1
