n,instance_id,base_bw,beam_width,aggregated_anchor_pct,optimal,fl_dp_obj,fl_final_obj,fl_time_dp,fl_time_ls,fl_time_total,fl_ls_iters,fl_unique_optima,success
200,6,238,250,0.2,182,168.0,182,93.1875,1.421875,94.609375,5.636,225,1
200,7,238,250,0.2,182,176.0,182,93.296875,1.65625,94.953125,7.5,139,1
200,8,238,250,0.2,182,182.0,182,109.15625,1.78125,110.9375,6.696,124,1
200,9,238,250,0.2,182,174.0,182,101.453125,1.453125,102.90625,6.248,188,1
200,10,238,250,0.2,182,182.0,182,93.375,1.703125,95.078125,6.88,133,1
200,11,238,250,0.2,182,182.0,182,93.515625,1.828125,95.34375,7.296,139,1
200,12,238,250,0.2,182,172.0,182,93.265625,1.625,94.890625,6.116,157,1
200,13,238,250,0.2,182,170.0,182,104.34375,1.96875,106.3125,6.672,147,1
200,14,238,250,0.2,182,176.0,182,109.734375,1.6875,111.421875,6.828,136,1
200,15,238,250,0.2,182,170.0,182,92.625,1.765625,94.390625,7.78,151,1
200,16,238,250,0.2,182,182.0,182,93.203125,1.9375,95.140625,7.004,126,1
200,17,238,250,0.2,182,166.0,182,94.53125,1.640625,96.171875,5.912,157,1
200,18,238,250,0.2,182,182.0,182,93.6875,1.765625,95.453125,7.232,126,1
200,19,238,250,0.2,182,174.0,182,93.765625,1.9375,95.703125,6.956,140,1
200,20,238,250,0.2,182,182.0,182,93.703125,1.75,95.453125,6.844,127,1
200,21,238,250,0.2,182,170.0,182,108.1875,1.84375,110.03125,6.328,150,1
200,22,238,250,0.2,182,182.0,182,99.640625,1.8125,101.453125,6.588,124,1
200,23,238,250,0.2,182,182.0,182,92.65625,1.625,94.28125,6.596,124,1
200,24,238,250,0.2,182,168.0,182,92.40625,1.5625,93.96875,6.676,152,1
200,25,238,250,0.2,182,182.0,182,102.265625,1.890625,104.15625,6.624,124,1
200,26,238,250,0.2,182,168.0,182,101.921875,1.5,103.421875,5.964,174,1
200,27,238,250,0.2,182,172.0,182,93.046875,1.671875,94.71875,6.12,149,1
200,28,238,250,0.2,182,168.0,172,93.078125,1.640625,94.71875,6.608,155,0
200,29,238,250,0.2,182,176.0,182,94.609375,1.765625,96.375,7.744,136,1
250,0,234,246,0.2,210,194.0,210,137.875,2.5625,140.4375,6.349593495934959,193,1
250,1,234,246,0.2,210,196.0,198,156.03125,2.5625,158.59375,5.8861788617886175,176,0
250,2,234,246,0.2,210,192.0,196,156.171875,2.515625,158.6875,6.239837398373984,166,0
250,3,234,246,0.2,210,210.0,210,156.546875,2.625,159.171875,7.130081300813008,123,1
250,4,234,246,0.2,210,192.0,210,129.390625,2.1875,131.578125,6.365853658536586,203,1
250,5,234,246,0.2,210,196.0,210,130.03125,2.03125,132.0625,6.520325203252033,188,1
250,6,234,246,0.2,210,194.0,210,129.703125,2.0,131.703125,6.817073170731708,165,1
250,7,234,246,0.2,210,196.0,210,128.171875,2.171875,130.34375,6.495934959349594,143,1
250,8,234,246,0.2,210,190.0,210,128.171875,1.921875,130.09375,6.126016260162602,183,1
250,9,234,246,0.2,210,200.0,210,129.109375,2.203125,131.3125,6.837398373983739,145,1
250,10,234,246,0.2,210,188.0,192,128.9375,2.171875,131.109375,6.658536585365853,172,0
250,11,234,246,0.2,210,200.0,210,129.21875,2.578125,131.796875,7.861788617886178,130,1
250,12,234,246,0.2,210,192.0,194,134.015625,2.4375,136.453125,6.426829268292683,162,0
250,13,234,246,0.2,210,210.0,210,155.296875,2.78125,158.078125,7.004065040650406,126,1
250,14,234,246,0.2,210,204.0,210,157.40625,3.203125,160.609375,8.308943089430894,123,1
250,15,234,246,0.2,210,208.0,210,156.109375,2.84375,158.953125,7.630081300813008,122,1
250,16,234,246,0.2,210,204.0,210,159.421875,2.9375,162.359375,7.82520325203252,132,1
250,17,234,246,0.2,210,194.0,210,156.984375,2.671875,159.65625,6.796747967479675,179,1
250,18,234,246,0.2,210,204.0,210,156.5,3.34375,159.84375,7.650406504065041,124,1
250,19,234,246,0.2,210,210.0,210,156.40625,2.796875,159.203125,7.073170731707317,124,1
250,20,234,246,0.2,210,194.0,198,155.75,2.34375,158.09375,6.349593495934959,200,0
250,21,234,246,0.2,210,192.0,208,155.765625,2.671875,158.4375,6.565040650406504,157,0
250,22,234,246,0.2,210,198.0,210,155.8125,2.875,158.6875,7.512195121951219,159,1
250,23,234,246,0.2,210,200.0,210,156.46875,3.109375,159.578125,8.223577235772357,128,1
250,24,234,246,0.2,210,204.0,210,156.671875,3.03125,159.703125,7.573170731707317,131,1
250,25,234,246,0.2,210,194.0,210,157.484375,2.703125,160.1875,6.735772357723577,180,1
250,26,234,246,0.2,210,194.0,210,155.4375,2.515625,157.953125,6.158536585365853,168,1
250,27,234,246,0.2,210,194.0,210,156.484375,2.421875,158.90625,6.3983739837398375,202,1
250,28,234,246,0.2,210,194.0,210,156.0625,2.484375,158.546875,6.337398373983739,146,1
250,29,234,246,0.2,210,198.0,204,156.203125,2.8125,159.015625,6.512195121951219,127,0
150,0,165,173,0.25,132,126.0,132,35.703125,0.71875,36.421875,5.2485549132947975,119,1
150,1,165,173,0.25,132,124.0,130,35.8125,1.0625,36.875,4.872832369942197,139,0
150,2,165,173,0.25,132,128.0,132,35.515625,0.734375,36.25,5.473988439306359,99,1
150,3,165,173,0.25,132,124.0,128,35.375,0.71875,36.09375,5.3468208092485545,126,0
150,4,165,173,0.25,132,124.0,132,35.515625,0.796875,36.3125,5.052023121387284,127,1
150,5,165,173,0.25,132,126.0,132,35.40625,0.6875,36.09375,4.739884393063584,118,1
150,6,165,173,0.25,132,124.0,132,36.09375,0.921875,37.015625,4.907514450867052,123,1
150,7,165,173,0.25,132,132.0,132,36.390625,0.84375,37.234375,5.23121387283237,97,1
150,8,165,173,0.25,132,126.0,132,39.65625,0.984375,40.640625,5.173410404624278,118,1
150,9,165,173,0.25,132,126.0,132,41.078125,0.9375,42.015625,5.358381502890174,116,1
150,10,165,173,0.25,132,128.0,132,37.75,0.734375,38.484375,4.959537572254336,132,1
150,11,165,173,0.25,132,128.0,132,36.328125,0.734375,37.0625,5.491329479768786,115,1
150,12,165,173,0.25,132,126.0,128,36.1875,0.703125,36.890625,5.242774566473988,108,0
150,13,165,173,0.25,132,128.0,132,35.671875,0.765625,36.4375,5.115606936416185,102,1
150,14,165,173,0.25,132,128.0,132,35.875,0.796875,36.671875,5.2485549132947975,106,1
150,15,165,173,0.25,132,126.0,132,35.390625,0.71875,36.109375,5.335260115606936,136,1
150,16,165,173,0.25,132,122.0,132,35.328125,0.71875,36.046875,5.052023121387284,122,1
150,17,165,173,0.25,132,126.0,128,35.375,0.828125,36.203125,5.294797687861272,120,0
150,18,165,173,0.25,132,126.0,132,35.078125,0.921875,36.0,5.057803468208093,131,1
150,19,165,173,0.25,132,126.0,130,35.765625,0.65625,36.421875,4.728323699421965,169,0
150,20,165,173,0.25,132,132.0,132,35.046875,0.828125,35.875,5.705202312138728,91,1
150,21,165,173,0.25,132,126.0,132,36.015625,0.734375,36.75,5.213872832369942,133,1
150,22,165,173,0.25,132,128.0,132,35.734375,0.84375,36.578125,6.265895953757226,91,1
150,23,165,173,0.25,132,128.0,132,35.765625,0.75,36.515625,5.994219653179191,98,1
150,24,165,173,0.25,132,124.0,132,36.015625,0.6875,36.703125,5.104046242774566,108,1
150,25,165,173,0.25,132,132.0,132,35.3125,0.859375,36.171875,5.959537572254336,90,1
150,26,165,173,0.25,132,132.0,132,35.5625,0.78125,36.34375,6.138728323699422,85,1
150,27,165,173,0.25,132,124.0,130,35.75,0.75,36.5,5.3526011560693645,112,0
150,28,165,173,0.25,132,122.0,132,35.40625,0.734375,36.140625,5.121387283236994,148,1
150,29,165,173,0.25,132,132.0,132,35.78125,0.984375,36.765625,5.254335260115607,88,1
200,0,238,250,0.25,182,170.0,182,114.984375,2.125,117.109375,6.768,166,1
200,1,238,250,0.25,182,168.0,182,115.0,1.9375,116.9375,6.104,150,1
200,2,238,250,0.25,182,180.0,182,116.390625,2.34375,118.734375,7.464,125,1
200,3,238,250,0.25,182,178.0,182,115.765625,2.25,118.015625,7.492,132,1
200,4,238,250,0.25,182,168.0,180,117.4375,1.78125,119.21875,6.36,169,0
200,5,238,250,0.25,182,168.0,182,115.8125,1.90625,117.71875,6.84,165,1
200,6,238,250,0.25,182,168.0,182,114.5625,1.90625,116.46875,6.06,225,1
200,7,238,250,0.25,182,168.0,182,115.390625,1.984375,117.375,6.392,171,1
200,8,238,250,0.25,182,182.0,182,114.796875,2.03125,116.828125,6.644,123,1
200,9,238,250,0.25,182,174.0,182,115.34375,2.265625,117.609375,6.36,192,1
200,10,238,250,0.25,182,182.0,182,115.015625,2.1875,117.203125,6.872,131,1
200,11,238,250,0.25,182,182.0,182,114.90625,2.203125,117.109375,7.216,137,1
200,12,238,250,0.25,182,172.0,182,115.25,2.15625,117.40625,6.432,159,1
200,13,238,250,0.25,182,170.0,182,115.859375,1.9375,117.796875,6.352,151,1
200,14,238,250,0.25,182,176.0,182,115.46875,2.265625,117.734375,7.216,131,1
200,15,238,250,0.25,182,168.0,182,115.171875,1.8125,116.984375,6.592,162,1
200,16,238,250,0.25,182,182.0,182,115.046875,2.515625,117.5625,7.104,126,1
200,17,238,250,0.25,182,182.0,182,115.59375,2.3125,117.90625,6.984,124,1
200,18,238,250,0.25,182,182.0,182,115.828125,2.109375,117.9375,7.24,125,1
200,19,238,250,0.25,182,176.0,182,115.625,2.3125,117.9375,7.936,134,1
200,20,238,250,0.25,182,182.0,182,116.890625,1.953125,118.84375,7.012,126,1
200,21,238,250,0.25,182,168.0,182,115.78125,1.796875,117.578125,6.068,173,1
200,22,238,250,0.25,182,182.0,182,116.328125,2.09375,118.421875,6.64,127,1
200,23,238,250,0.25,182,166.0,182,113.296875,1.78125,115.078125,6.2,175,1
200,24,238,250,0.25,182,168.0,182,113.90625,1.796875,115.703125,6.5,142,1
200,25,238,250,0.25,182,182.0,182,113.1875,2.234375,115.421875,7.048,123,1
200,26,238,250,0.25,182,168.0,182,113.421875,1.828125,115.25,5.752,187,1
200,27,238,250,0.25,182,172.0,182,113.015625,1.75,114.765625,6.3,148,1
200,28,238,250,0.25,182,168.0,182,113.46875,1.859375,115.328125,6.616,152,1
200,29,238,250,0.25,182,174.0,182,113.0,2.0,115.0,7.848,158,1
250,0,234,246,0.25,210,194.0,210,158.421875,2.5,160.921875,6.044715447154472,192,1
250,1,234,246,0.25,210,196.0,210,157.75,2.421875,160.171875,6.59349593495935,179,1
250,2,234,246,0.25,210,192.0,196,160.046875,2.25,162.296875,6.158536585365853,167,0
250,3,234,246,0.25,210,210.0,210,157.15625,2.5,159.65625,6.760162601626016,124,1
250,4,234,246,0.25,210,192.0,210,157.984375,2.5,160.484375,6.7073170731707314,194,1
250,5,234,246,0.25,210,196.0,210,159.515625,2.546875,162.0625,6.91869918699187,185,1
250,6,234,246,0.25,210,194.0,208,193.171875,2.890625,196.0625,7.024390243902439,164,0
250,7,234,246,0.25,210,196.0,210,188.390625,3.921875,192.3125,6.699186991869919,144,1
250,8,234,246,0.25,210,190.0,210,167.84375,2.28125,170.125,6.085365853658536,169,1
250,9,234,246,0.25,210,200.0,210,163.375,2.609375,165.984375,6.719512195121951,145,1
250,10,234,246,0.25,210,188.0,210,162.234375,2.578125,164.8125,6.426829268292683,168,1
250,11,234,246,0.25,210,200.0,210,161.453125,3.25,164.703125,8.121951219512194,141,1
250,12,234,246,0.25,210,192.0,210,159.0,2.375,161.375,6.276422764227642,169,1
250,13,234,246,0.25,210,210.0,210,160.171875,2.46875,162.640625,6.987804878048781,126,1
250,14,234,246,0.25,210,204.0,210,160.203125,3.21875,163.421875,8.089430894308943,122,1
250,15,234,246,0.25,210,204.0,210,159.78125,3.21875,163.0,8.024390243902438,124,1
250,16,234,246,0.25,210,204.0,210,160.1875,2.890625,163.078125,7.463414634146342,133,1
250,17,234,246,0.25,210,194.0,210,160.921875,3.671875,164.59375,8.739837398373984,151,1
250,18,234,246,0.25,210,210.0,210,160.703125,2.59375,163.296875,6.894308943089431,123,1
250,19,234,246,0.25,210,210.0,210,160.375,3.109375,163.484375,7.516260162601626,124,1
250,20,234,246,0.25,210,194.0,210,159.921875,2.328125,162.25,6.2682926829268295,198,1
250,21,234,246,0.25,210,194.0,208,159.828125,2.546875,162.375,6.430894308943089,176,0
250,22,234,246,0.25,210,198.0,210,160.125,2.703125,162.828125,6.699186991869919,161,1
250,23,234,246,0.25,210,200.0,210,160.84375,2.90625,163.75,7.792682926829267,131,1
250,24,234,246,0.25,210,204.0,210,162.109375,2.984375,165.09375,7.658536585365853,130,1
250,25,234,246,0.25,210,194.0,210,160.8125,2.578125,163.390625,6.471544715447155,176,1
250,26,234,246,0.25,210,194.0,196,160.046875,2.53125,162.578125,6.142276422764228,175,0
250,27,234,246,0.25,210,196.0,210,161.03125,2.34375,163.375,6.573170731707317,175,1
250,28,234,246,0.25,210,194.0,210,161.859375,2.609375,164.46875,6.764227642276423,152,1
250,29,234,246,0.25,210,198.0,210,162.640625,2.796875,165.4375,7.329268292682927,124,1
10,0,6,6,0.15,6,6.0,6,0.0,0.0,0.0,1.0,6,1
10,1,6,6,0.15,6,6.0,6,0.0,0.0,0.0,1.1666666666666667,6,1
10,2,6,6,0.15,6,6.0,6,0.0,0.0,0.0,1.1666666666666667,6,1
10,3,6,6,0.15,6,6.0,6,0.0,0.015625,0.015625,1.3333333333333333,6,1
10,4,6,6,0.15,6,6.0,6,0.0,0.0,0.0,1.1666666666666667,5,1
10,5,6,6,0.15,6,6.0,6,0.0,0.0,0.0,1.1666666666666667,6,1
10,6,6,6,0.15,6,6.0,6,0.0,0.015625,0.015625,1.0,6,1
10,7,6,6,0.15,6,6.0,6,0.0,0.0,0.0,1.3333333333333333,6,1
10,8,6,6,0.15,6,6.0,6,0.0,0.0,0.0,1.1666666666666667,6,1
10,9,6,6,0.15,6,6.0,6,0.0,0.0,0.0,1.1666666666666667,6,1
10,10,6,6,0.15,6,6.0,6,0.0,0.0,0.0,1.3333333333333333,6,1
10,11,6,6,0.15,6,6.0,6,0.0,0.0,0.0,1.3333333333333333,6,1
10,12,6,6,0.15,6,6.0,6,0.0,0.0,0.0,1.1666666666666667,6,1
10,13,6,6,0.15,6,6.0,6,0.0,0.0,0.0,1.3333333333333333,6,1
10,14,6,6,0.15,6,6.0,6,0.0,0.0,0.0,1.0,6,1
10,15,6,6,0.15,6,6.0,6,0.0,0.0,0.0,1.3333333333333333,6,1
10,16,6,6,0.15,6,6.0,6,0.0,0.0,0.0,1.3333333333333333,6,1
10,17,6,6,0.15,6,6.0,6,0.0,0.0,0.0,1.0,6,1
10,18,6,6,0.15,6,6.0,6,0.0,0.015625,0.015625,1.0,6,1
10,19,6,6,0.15,6,6.0,6,0.0,0.015625,0.015625,1.5,6,1
10,20,6,6,0.15,6,6.0,6,0.0,0.0,0.0,1.0,6,1
10,21,6,6,0.15,6,6.0,6,0.0,0.0,0.0,1.0,6,1
10,22,6,6,0.15,6,6.0,6,0.0,0.0,0.0,1.1666666666666667,6,1
10,23,6,6,0.15,6,6.0,6,0.0,0.0,0.0,1.1666666666666667,6,1
10,24,6,6,0.15,6,6.0,6,0.0,0.0,0.0,1.1666666666666667,6,1
10,25,6,6,0.15,6,6.0,6,0.0,0.015625,0.015625,1.1666666666666667,6,1
10,26,6,6,0.15,6,6.0,6,0.0,0.0,0.0,1.1666666666666667,6,1
10,27,6,6,0.15,6,6.0,6,0.0,0.0,0.0,1.0,6,1
10,28,6,6,0.15,6,6.0,6,0.0,0.0,0.0,1.0,6,1
10,29,6,6,0.15,6,6.0,6,0.0,0.0,0.0,1.3333333333333333,5,1
25,0,12,13,0.15,20,20.0,20,0.015625,0.015625,0.03125,1.7692307692307692,13,1
25,1,12,13,0.15,20,20.0,20,0.015625,0.0,0.015625,2.1538461538461537,9,1
25,2,12,13,0.15,20,20.0,20,0.015625,0.0,0.015625,1.5384615384615383,13,1
25,3,12,13,0.15,20,20.0,20,0.03125,0.0,0.03125,1.6923076923076923,13,1
25,4,12,13,0.15,20,20.0,20,0.015625,0.015625,0.03125,2.076923076923077,12,1
25,5,12,13,0.15,20,20.0,20,0.015625,0.0,0.015625,2.1538461538461537,11,1
25,6,12,13,0.15,20,20.0,20,0.03125,0.0,0.03125,1.6923076923076923,13,1
25,7,12,13,0.15,20,20.0,20,0.015625,0.015625,0.03125,2.1538461538461537,13,1
25,8,12,13,0.15,20,20.0,20,0.015625,0.0,0.015625,2.076923076923077,13,1
25,9,12,13,0.15,20,20.0,20,0.03125,0.0,0.03125,2.1538461538461537,11,1
25,10,12,13,0.15,20,20.0,20,0.03125,0.0,0.03125,1.8461538461538465,13,1
25,11,12,13,0.15,20,20.0,20,0.03125,0.0,0.03125,1.6153846153846154,13,1
25,12,12,13,0.15,20,20.0,20,0.03125,0.0,0.03125,1.6153846153846154,13,1
25,13,12,13,0.15,20,20.0,20,0.03125,0.0,0.03125,2.076923076923077,12,1
25,14,12,13,0.15,20,20.0,20,0.03125,0.0,0.03125,2.0,13,1
25,15,12,13,0.15,20,20.0,20,0.015625,0.0,0.015625,1.5384615384615383,13,1
25,16,12,13,0.15,20,20.0,20,0.03125,0.0,0.03125,1.6153846153846154,12,1
25,17,12,13,0.15,20,20.0,20,0.03125,0.0,0.03125,2.230769230769231,13,1
25,18,12,13,0.15,20,20.0,20,0.03125,0.0,0.03125,1.7692307692307692,13,1
25,19,12,13,0.15,20,20.0,20,0.015625,0.015625,0.03125,1.8461538461538465,13,1
25,20,12,13,0.15,20,20.0,20,0.015625,0.015625,0.03125,2.0,12,1
25,21,12,13,0.15,20,20.0,20,0.046875,0.0,0.046875,1.6923076923076923,12,1
25,22,12,13,0.15,20,20.0,20,0.046875,0.0,0.046875,2.076923076923077,13,1
25,23,12,13,0.15,20,20.0,20,0.03125,0.0,0.03125,1.6923076923076923,13,1
25,24,12,13,0.15,20,20.0,20,0.03125,0.0,0.03125,2.230769230769231,13,1
25,25,12,13,0.15,20,20.0,20,0.046875,0.015625,0.0625,1.9230769230769231,12,1
25,26,12,13,0.15,20,20.0,20,0.03125,0.0,0.03125,1.9230769230769231,13,1
25,27,12,13,0.15,20,20.0,20,0.03125,0.0,0.03125,1.8461538461538465,12,1
25,28,12,13,0.15,20,20.0,20,0.03125,0.0,0.03125,1.7692307692307692,13,1
25,29,12,13,0.15,20,20.0,20,0.03125,0.0,0.03125,2.3076923076923075,12,1
40,0,20,21,0.15,30,30.0,30,0.125,0.0,0.125,1.9523809523809523,19,1
40,1,20,21,0.15,30,30.0,30,0.109375,0.015625,0.125,2.142857142857143,18,1
40,2,20,21,0.15,30,30.0,30,0.109375,0.015625,0.125,2.2857142857142856,21,1
40,3,20,21,0.15,30,30.0,30,0.109375,0.0,0.109375,2.0476190476190474,21,1
40,4,20,21,0.15,30,30.0,30,0.09375,0.015625,0.109375,2.1904761904761907,20,1
40,5,20,21,0.15,30,30.0,30,0.09375,0.015625,0.109375,1.9523809523809523,20,1
40,6,20,21,0.15,30,30.0,30,0.09375,0.015625,0.109375,2.238095238095238,18,1
40,7,20,21,0.15,30,30.0,30,0.109375,0.015625,0.125,2.333333333333333,21,1
40,8,20,21,0.15,30,30.0,30,0.109375,0.0,0.109375,2.1904761904761907,17,1
40,9,20,21,0.15,30,30.0,30,0.09375,0.0,0.09375,2.1904761904761907,17,1
40,10,20,21,0.15,30,30.0,30,0.09375,0.0,0.09375,1.6666666666666667,21,1
40,11,20,21,0.15,30,30.0,30,0.109375,0.0,0.109375,2.238095238095238,21,1
40,12,20,21,0.15,30,30.0,30,0.109375,0.015625,0.125,2.238095238095238,17,1
40,13,20,21,0.15,30,30.0,30,0.09375,0.0,0.09375,2.380952380952381,21,1
40,14,20,21,0.15,30,30.0,30,0.109375,0.0,0.109375,2.4285714285714284,17,1
40,15,20,21,0.15,30,30.0,30,0.109375,0.015625,0.125,1.809523809523809,21,1
40,16,20,21,0.15,30,30.0,30,0.109375,0.015625,0.125,2.380952380952381,20,1
40,17,20,21,0.15,30,30.0,30,0.109375,0.0,0.109375,2.0476190476190474,21,1
40,18,20,21,0.15,30,30.0,30,0.09375,0.015625,0.109375,3.0476190476190474,16,1
40,19,20,21,0.15,30,30.0,30,0.09375,0.015625,0.109375,2.4761904761904763,16,1
40,20,20,21,0.15,30,30.0,30,0.09375,0.015625,0.109375,2.095238095238096,18,1
40,21,20,21,0.15,30,30.0,30,0.09375,0.015625,0.109375,2.0476190476190474,21,1
40,22,20,21,0.15,30,30.0,30,0.09375,0.015625,0.109375,1.7142857142857142,21,1
40,23,20,21,0.15,30,30.0,30,0.109375,0.0,0.109375,1.809523809523809,21,1
40,24,20,21,0.15,30,30.0,30,0.109375,0.0,0.109375,2.0476190476190474,21,1
40,25,20,21,0.15,30,30.0,30,0.109375,0.0,0.109375,1.809523809523809,21,1
40,26,20,21,0.15,30,30.0,30,0.09375,0.015625,0.109375,2.238095238095238,21,1
40,27,20,21,0.15,30,30.0,30,0.09375,0.015625,0.109375,2.095238095238096,20,1
40,28,20,21,0.15,30,28.0,30,0.09375,0.015625,0.109375,1.8571428571428568,21,1
40,29,20,21,0.15,30,30.0,30,0.09375,0.015625,0.109375,2.142857142857143,21,1
50,0,26,27,0.15,42,42.0,42,0.234375,0.015625,0.25,2.814814814814815,21,1
50,1,26,27,0.15,42,42.0,42,0.234375,0.015625,0.25,2.4074074074074074,27,1
50,2,26,27,0.15,42,42.0,42,0.21875,0.015625,0.234375,2.4444444444444446,25,1
50,3,26,27,0.15,42,42.0,42,0.203125,0.015625,0.21875,2.6666666666666665,26,1
50,4,26,27,0.15,42,42.0,42,0.46875,0.015625,0.484375,2.111111111111111,26,1
50,5,26,27,0.15,42,42.0,42,0.21875,0.015625,0.234375,2.7777777777777777,22,1
50,6,26,27,0.15,42,42.0,42,0.21875,0.015625,0.234375,2.740740740740741,22,1
50,7,26,27,0.15,42,42.0,42,0.234375,0.015625,0.25,2.2962962962962963,25,1
50,8,26,27,0.15,42,42.0,42,0.25,0.015625,0.265625,2.259259259259259,25,1
50,9,26,27,0.15,42,42.0,42,0.21875,0.015625,0.234375,2.4074074074074074,24,1
50,10,26,27,0.15,42,42.0,42,0.21875,0.03125,0.25,2.5185185185185186,27,1
50,11,26,27,0.15,42,42.0,42,0.234375,0.015625,0.25,2.6296296296296298,27,1
50,12,26,27,0.15,42,42.0,42,0.234375,0.015625,0.25,2.962962962962963,21,1
50,13,26,27,0.15,42,42.0,42,0.234375,0.015625,0.25,2.592592592592593,23,1
50,14,26,27,0.15,42,42.0,42,0.234375,0.015625,0.25,2.555555555555556,22,1
50,15,26,27,0.15,42,42.0,42,0.234375,0.015625,0.25,2.074074074074074,20,1
50,16,26,27,0.15,42,42.0,42,0.21875,0.015625,0.234375,2.259259259259259,19,1
50,17,26,27,0.15,42,42.0,42,0.203125,0.015625,0.21875,2.6296296296296298,27,1
50,18,26,27,0.15,42,42.0,42,0.21875,0.015625,0.234375,2.4074074074074074,24,1
50,19,26,27,0.15,42,42.0,42,0.234375,0.015625,0.25,2.925925925925926,24,1
50,20,26,27,0.15,42,42.0,42,0.203125,0.015625,0.21875,2.592592592592593,24,1
50,21,26,27,0.15,42,42.0,42,0.21875,0.015625,0.234375,2.592592592592593,23,1
50,22,26,27,0.15,42,42.0,42,0.234375,0.015625,0.25,2.4814814814814814,24,1
50,23,26,27,0.15,42,42.0,42,0.234375,0.015625,0.25,2.888888888888889,27,1
50,24,26,27,0.15,42,42.0,42,0.234375,0.015625,0.25,2.740740740740741,27,1
50,25,26,27,0.15,42,42.0,42,0.21875,0.015625,0.234375,2.7777777777777777,27,1
50,26,26,27,0.15,42,42.0,42,0.25,0.03125,0.28125,3.037037037037037,27,1
50,27,26,27,0.15,42,40.0,42,0.25,0.015625,0.265625,2.4444444444444446,27,1
50,28,26,27,0.15,42,42.0,42,0.3125,0.03125,0.34375,2.925925925925926,26,1
50,29,26,27,0.15,42,42.0,42,0.25,0.015625,0.265625,2.3703703703703702,25,1
60,0,33,35,0.15,42,42.0,42,0.484375,0.015625,0.5,2.4571428571428573,34,1
60,1,33,35,0.15,42,42.0,42,0.4375,0.03125,0.46875,1.9714285714285715,25,1
60,2,33,35,0.15,42,42.0,42,0.40625,0.015625,0.421875,2.4285714285714284,27,1
60,3,33,35,0.15,42,42.0,42,0.40625,0.015625,0.421875,2.4285714285714284,32,1
60,4,33,35,0.15,42,42.0,42,0.40625,0.015625,0.421875,2.1142857142857143,32,1
60,5,33,35,0.15,42,42.0,42,0.390625,0.03125,0.421875,2.657142857142857,23,1
60,6,33,35,0.15,42,42.0,42,0.421875,0.015625,0.4375,2.1714285714285717,35,1
60,7,33,35,0.15,42,42.0,42,0.390625,0.03125,0.421875,2.742857142857143,23,1
60,8,33,35,0.15,42,42.0,42,0.421875,0.03125,0.453125,2.4,34,1
60,9,33,35,0.15,42,42.0,42,0.40625,0.015625,0.421875,2.3142857142857145,33,1
60,10,33,35,0.15,42,42.0,42,0.40625,0.03125,0.4375,2.571428571428572,35,1
60,11,33,35,0.15,42,42.0,42,0.421875,0.03125,0.453125,2.4285714285714284,32,1
60,12,33,35,0.15,42,42.0,42,0.40625,0.015625,0.421875,2.5142857142857142,34,1
60,13,33,35,0.15,42,42.0,42,0.609375,0.03125,0.640625,2.914285714285714,33,1
60,14,33,35,0.15,42,42.0,42,0.390625,0.03125,0.421875,2.4857142857142858,33,1
60,15,33,35,0.15,42,42.0,42,0.40625,0.015625,0.421875,2.4285714285714284,35,1
60,16,33,35,0.15,42,42.0,42,0.40625,0.03125,0.4375,2.4,29,1
60,17,33,35,0.15,42,42.0,42,0.40625,0.015625,0.421875,2.4857142857142858,30,1
60,18,33,35,0.15,42,42.0,42,0.390625,0.015625,0.40625,2.657142857142857,35,1
60,19,33,35,0.15,42,42.0,42,0.40625,0.03125,0.4375,2.342857142857143,35,1
60,20,33,35,0.15,42,42.0,42,0.40625,0.03125,0.4375,2.4,27,1
60,21,33,35,0.15,42,42.0,42,0.4375,0.015625,0.453125,2.5142857142857142,35,1
60,22,33,35,0.15,42,42.0,42,0.40625,0.015625,0.421875,2.857142857142857,27,1
60,23,33,35,0.15,42,42.0,42,0.40625,0.03125,0.4375,2.1142857142857143,35,1
60,24,33,35,0.15,42,42.0,42,0.421875,0.015625,0.4375,2.771428571428572,24,1
60,25,33,35,0.15,42,42.0,42,0.390625,0.03125,0.421875,2.5142857142857142,29,1
60,26,33,35,0.15,42,42.0,42,0.390625,0.03125,0.421875,2.571428571428572,35,1
60,27,33,35,0.15,42,42.0,42,0.375,0.03125,0.40625,2.1714285714285717,35,1
60,28,33,35,0.15,42,42.0,42,0.390625,0.03125,0.421875,2.2857142857142856,31,1
60,29,33,35,0.15,42,42.0,42,0.390625,0.03125,0.421875,2.342857142857143,34,1
75,0,47,49,0.15,56,56.0,56,1.03125,0.0625,1.09375,2.938775510204082,46,1
75,1,47,49,0.15,56,56.0,56,1.296875,0.046875,1.34375,2.9183673469387754,49,1
75,2,47,49,0.15,56,56.0,56,1.046875,0.046875,1.09375,2.693877551020408,39,1
75,3,47,49,0.15,56,56.0,56,1.3125,0.046875,1.359375,2.4489795918367347,42,1
75,4,47,49,0.15,56,56.0,56,1.015625,0.046875,1.0625,2.836734693877551,48,1
75,5,47,49,0.15,56,56.0,56,1.046875,0.0625,1.109375,3.26530612244898,44,1
75,6,47,49,0.15,56,56.0,56,1.078125,0.0625,1.140625,2.959183673469388,39,1
75,7,47,49,0.15,56,56.0,56,1.046875,0.0625,1.109375,3.183673469387755,33,1
75,8,47,49,0.15,56,56.0,56,1.203125,0.046875,1.25,2.5510204081632653,31,1
