n,beam_width,avg_gap (%),std_gap,success_rate (%),avg_time (s),max_gap (%)
125,100,0.8484848484848483,1.3054944986992734,66.66666666666666,5.894791666666666,3.6363636363636362
125,110,0.8484848484848482,1.3054944986992736,66.66666666666666,7.004166666666666,3.6363636363636362
125,125,0.7272727272727271,1.1109274412014156,66.66666666666666,8.698958333333334,3.6363636363636362
125,150,0.303030303030303,0.6775963568181181,83.33333333333334,11.89375,1.8181818181818181
125,175,0.3636363636363636,0.9847319278346618,86.66666666666667,15.769270833333334,3.6363636363636362
125,200,0.303030303030303,0.8243315459839661,86.66666666666667,20.121875,3.6363636363636362
125,225,0.1212121212121212,0.45353422869987164,93.33333333333333,25.167708333333334,1.8181818181818181
125,250,0.1212121212121212,0.45353422869987164,93.33333333333333,30.774479166666666,1.8181818181818181
125,275,0.303030303030303,0.8243315459839661,86.66666666666667,36.626041666666666,3.6363636363636362
125,300,0.1212121212121212,0.4535342286998717,93.33333333333333,43.52760416666667,1.8181818181818181
150,1,6.06060606060606,3.852975984396091,20.0,0.13020833333333334,12.121212121212121
150,2,5.808080808080806,2.684380255741073,10.0,0.1640625,10.606060606060606
150,3,4.696969696969696,2.775940622961878,16.666666666666664,0.18958333333333333,10.606060606060606
150,5,4.848484848484848,2.156985505460871,6.666666666666667,0.22916666666666666,9.090909090909092
150,10,3.888888888888889,2.5856415628626674,23.333333333333332,0.3697916666666667,7.575757575757576
150,25,2.9797979797979797,2.5196908451043276,36.666666666666664,0.978125,7.575757575757576
150,35,2.424242424242424,2.164069220770561,40.0,1.5697916666666667,6.0606060606060606
150,40,1.8686868686868687,1.8632188632016886,46.666666666666664,2.1536458333333335,6.0606060606060606
150,50,2.0202020202020203,2.224516721772247,50.0,2.921875,6.0606060606060606
150,60,2.1717171717171713,2.0208332347214704,43.333333333333336,4.791666666666667,6.0606060606060606
150,75,1.4646464646464645,2.0132455987873485,60.0,6.869791666666667,7.575757575757576
150,85,1.5656565656565655,1.9357341309835152,56.666666666666664,8.517708333333333,6.0606060606060606
150,100,1.7676767676767677,1.9198563443180015,50.0,11.088020833333333,6.0606060606060606
150,110,0.8585858585858586,1.4471261395852932,70.0,12.908333333333333,4.545454545454546
150,125,0.7070707070707071,1.220509694302482,73.33333333333333,16.114583333333332,3.0303030303030303
